year,university,department,admission_type,track_name
2026,연세대학교,치의예과,학생부종합,기회균형전형
2026,연세대학교,간호학과,학생부종합,기회균형전형
2026,연세대학교,약학과,학생부종합,기회균형전형
2026,연세대학교,국어국문학과,논술,논술전형
2026,연세대학교,중어중문학과,논술,논술전형
2026,연세대학교,영어영문학과,논술,논술전형
2026,연세대학교,독어독문학과,논술,논술전형
2026,연세대학교,불어불문학과,논술,논술전형
2026,연세대학교,노어노문학과,논술,논술전형
2026,연세대학교,사학과,논술,논술전형
2026,연세대학교,철학과,논술,논술전형
2026,연세대학교,문헌정보학과,논술,논술전형
2026,연세대학교,심리학과,논술,논술전형
2026,연세대학교,경제학부,논술,논술전형
2026,연세대학교,응용통계학과,논술,논술전형
2026,연세대학교,경영학과,논술,논술전형
2026,연세대학교,수학과,논술,논술전형
2026,연세대학교,물리학과,논술,논술전형
2026,연세대학교,화학과,논술,논술전형
2026,연세대학교,지구시스템과학과,논술,논술전형
2026,연세대학교,천문우주학과,논술,논술전형
2026,연세대학교,대기과학과,논술,논술전형
2026,연세대학교,화공생명공학부,논술,논술전형
2026,연세대학교,전기전자공학부,논술,논술전형
2026,연세대학교,건축공학과,논술,논술전형
2026,연세대학교,도시공학과,논술,논술전형
2026,연세대학교,사회환경시스템공학부,논술,논술전형
2026,연세대학교,기계공학부,논술,논술전형
2026,연세대학교,신소재공학부,논술,논술전형
2026,연세대학교,산업공학과,논술,논술전형
2026,연세대학교,시스템반도체공학과,논술,논술전형
2026,연세대학교,디스플레이융합공학과,논술,논술전형
2026,연세대학교,시스템생물학과,논술,논술전형
2026,연세대학교,생화학과,논술,논술전형
2026,연세대학교,생명공학과,논술,논술전형
2026,연세대학교,첨단컴퓨팅학부,논술,논술전형
2026,연세대학교,IT융합공학과,논술,논술전형
2026,연세대학교,지능형반도체전공,논술,논술전형
2026,연세대학교,모빌리티시스템전공,논술,논술전형
2026,연세대학교,정치외교학과,논술,논술전형
2026,연세대학교,행정학과,논술,논술전형
2026,연세대학교,사회학과,논술,논술전형
2026,연세대학교,언론홍보영상학부,논술,논술전형
2026,연세대학교,교육학부,논술,논술전형
2026,연세대학교,치의예과,논술,논술전형
2026,연세대학교,약학과,논술,논술전형
2026,연세대학교,진리자유학부(인문),논술,논술전형
2026,연세대학교,진리자유학부(자연),논술,논술전형
2026,연세대학교,체육교육학과,학생부종합,특기자전형(체육인재)
2026,연세대학교,스포츠응용산업학과,학생부종합,특기자전형(체육인재)
2026,연세대학교,언더우드학부(인문사회),학생부종합,특기자전형(국제인재)
2026,연세대학교,언더우드학부(생명과학공학),학생부종합,특기자전형(국제인재)
2026,연세대학교,전 모집단위,학생부종합,특수교육대상자전형
2026,연세대학교(미래),자율융합계열,학생부교과,교과우수자전형(추천형)
2026,연세대학교(미래),AI반도체학부,학생부교과,교과우수자전형(추천형)
2026,연세대학교(미래),데이터사이언스학과,학생부교과,교과우수자전형(추천형)
2026,연세대학교(미래),소프트웨어학부,학생부교과,교과우수자전형(추천형)
2026,연세대학교(미래),디지털헬스케어학부,학생부교과,교과우수자전형(추천형)
2026,연세대학교(미래),임상병리학과,학생부교과,교과우수자전형(추천형)
2026,연세대학교(미래),물리치료학과,학생부교과,교과우수자전형(추천형)
2026,연세대학교(미래),작업치료학과,학생부교과,교과우수자전형(추천형)
2026,연세대학교(미래),방사선학과,학생부교과,교과우수자전형(추천형)
2026,연세대학교(미래),치위생학과,학생부교과,교과우수자전형(추천형)
2026,연세대학교(미래),AI보건정보관리학,학생부교과,교과우수자전형(추천형)
2026,연세대학교(미래),의예과,학생부교과,교과우수자전형(추천형)
2026,연세대학교(미래),간호학과,학생부교과,교과우수자전형(추천형)
2026,연세대학교(미래),자율융합계열,학생부교과,교과우수자전형(일반형)
2026,연세대학교(미래),AI반도체학부,학생부교과,교과우수자전형(일반형)
2026,연세대학교(미래),데이터사이언스학과,학생부교과,교과우수자전형(일반형)
2026,연세대학교(미래),소프트웨어학부,학생부교과,교과우수자전형(일반형)
2026,연세대학교(미래),디지털헬스케어학부,학생부교과,교과우수자전형(일반형)
2026,연세대학교(미래),임상병리학과,학생부교과,교과우수자전형(일반형)
2026,연세대학교(미래),물리치료학과,학생부교과,교과우수자전형(일반형)
2026,연세대학교(미래),작업치료학과,학생부교과,교과우수자전형(일반형)
2026,연세대학교(미래),방사선학과,학생부교과,교과우수자전형(일반형)
2026,연세대학교(미래),치위생학과,학생부교과,교과우수자전형(일반형)
2026,연세대학교(미래),AI보건정보관리학,학생부교과,교과우수자전형(일반형)
2026,연세대학교(미래),의예과,학생부교과,교과우수자전형(일반형)
2026,연세대학교(미래),간호학과,학생부교과,교과우수자전형(일반형)
2026,연세대학교(미래),자율융합계열,학생부종합,학교생활우수자전형
2026,연세대학교(미래),AI반도체학부,학생부종합,학교생활우수자전형
2026,연세대학교(미래),데이터사이언스학과,학생부종합,학교생활우수자전형
2026,연세대학교(미래),소프트웨어학부,학생부종합,학교생활우수자전형
2026,연세대학교(미래),디지털헬스케어학부,학생부종합,학교생활우수자전형
2026,연세대학교(미래),디자인예술학부,학생부종합,학교생활우수자전형
2026,연세대학교(미래),임상병리학과,학생부종합,학교생활우수자전형
2026,연세대학교(미래),물리치료학과,학생부종합,학교생활우수자전형
2026,연세대학교(미래),작업치료학과,학생부종합,학교생활우수자전형
2026,연세대학교(미래),방사선학과,학생부종합,학교생활우수자전형
2026,연세대학교(미래),치위생학과,학생부종합,학교생활우수자전형
2026,연세대학교(미래),AI보건정보관리학,학생부종합,학교생활우수자전형
2026,연세대학교(미래),의예과,학생부종합,학교생활우수자전형
2026,연세대학교(미래),간호학과,학생부종합,학교생활우수자전형
2026,연세대학교(미래),자율융합계열,학생부종합,강원인재일반전형
2026,연세대학교(미래),AI반도체학부,학생부종합,강원인재일반전형
2026,연세대학교(미래),소프트웨어학부,학생부종합,강원인재일반전형
2026,연세대학교(미래),디지털헬스케어학부,학생부종합,강원인재일반전형
2026,연세대학교(미래),임상병리학과,학생부종합,강원인재일반전형
2026,연세대학교(미래),물리치료학과,학생부종합,강원인재일반전형
2026,연세대학교(미래),작업치료학과,학생부종합,강원인재일반전형
2026,연세대학교(미래),방사선학과,학생부종합,강원인재일반전형
2026,연세대학교(미래),치위생학과,학생부종합,강원인재일반전형
2026,연세대학교(미래),AI보건정보관리학,학생부종합,강원인재일반전형
2026,연세대학교(미래),의예과,학생부종합,강원인재일반전형
2026,연세대학교(미래),간호학과,학생부종합,강원인재일반전형
2026,연세대학교(미래),의예과,학생부종합,강원인재한마음전형
2026,연세대학교(미래),간호학과,학생부종합,강원인재한마음전형
2026,연세대학교(미래),자율융합계열,학생부종합,사회통합전형
2026,연세대학교(미래),AI반도체학부,학생부종합,사회통합전형
2026,연세대학교(미래),소프트웨어학부,학생부종합,사회통합전형
2026,연세대학교(미래),디지털헬스케어학부,학생부종합,사회통합전형
2026,연세대학교(미래),디자인예술학부,학생부종합,사회통합전형
2026,연세대학교(미래),임상병리학과,학생부종합,사회통합전형
2026,연세대학교(미래),물리치료학과,학생부종합,사회통합전형
2026,연세대학교(미래),작업치료학과,학생부종합,사회통합전형
2026,연세대학교(미래),방사선학과,학생부종합,사회통합전형
2026,연세대학교(미래),치위생학과,학생부종합,사회통합전형
2026,연세대학교(미래),AI보건정보관리학,학생부종합,사회통합전형
2026,연세대학교(미래),의예과,학생부종합,사회통합전형
2026,연세대학교(미래),간호학과,학생부종합,사회통합전형
2026,연세대학교(미래),동아시아국제학부,학생부종합,글로벌인재전형
2026,연세대학교(미래),글로벌엘리트학부,학생부종합,글로벌인재전형
2026,연세대학교(미래),자율융합계열,논술,논술우수자전형(미래인재)
2026,연세대학교(미래),간호학과,논술,논술우수자전형(미래인재)
2026,연세대학교(미래),자율융합계열,논술,논술우수자전형(창의인재)
2026,연세대학교(미래),AI반도체학부,논술,논술우수자전형(창의인재)
2026,연세대학교(미래),데이터사이언스학과,논술,논술우수자전형(창의인재)
2026,연세대학교(미래),소프트웨어학부,논술,논술우수자전형(창의인재)
2026,연세대학교(미래),디지털헬스케어학부,논술,논술우수자전형(창의인재)
2026,연세대학교(미래),임상병리학과,논술,논술우수자전형(창의인재)
2026,연세대학교(미래),물리치료학과,논술,논술우수자전형(창의인재)
2026,연세대학교(미래),작업치료학과,논술,논술우수자전형(창의인재)
2026,연세대학교(미래),방사선학과,논술,논술우수자전형(창의인재)
2026,연세대학교(미래),치위생학과,논술,논술우수자전형(창의인재)
2026,연세대학교(미래),AI보건정보관리학,논술,논술우수자전형(창의인재)
2026,연세대학교(미래),의예과,논술,논술우수자전형(창의인재)
2026,연세대학교(미래),간호학과,논술,논술우수자전형(창의인재)
2026,연세대학교(미래),자율융합계열,학생부종합,기초생활(연세한마음)전형(외)
2026,연세대학교(미래),AI반도체학부,학생부종합,기초생활(연세한마음)전형(외)
2026,연세대학교(미래),소프트웨어학부,학생부종합,기초생활(연세한마음)전형(외)
2026,연세대학교(미래),디지털헬스케어학부,학생부종합,기초생활(연세한마음)전형(외)
2026,연세대학교(미래),디자인예술학부,학생부종합,기초생활(연세한마음)전형(외)
2026,연세대학교(미래),임상병리학과,학생부종합,기초생활(연세한마음)전형(외)
2026,연세대학교(미래),물리치료학과,학생부종합,기초생활(연세한마음)전형(외)
2026,연세대학교(미래),작업치료학과,학생부종합,기초생활(연세한마음)전형(외)
2026,연세대학교(미래),AI보건정보관리학,학생부종합,기초생활(연세한마음)전형(외)
2026,연세대학교(미래),의예과,학생부종합,기초생활(연세한마음)전형(외)
2026,연세대학교(미래),간호학과,학생부종합,기초생활(연세한마음)전형(외)
2026,연세대학교(미래),자율융합계열,학생부종합,농어촌학생전형(외)
2026,연세대학교(미래),AI반도체학부,학생부종합,농어촌학생전형(외)
2026,연세대학교(미래),소프트웨어학부,학생부종합,농어촌학생전형(외)
2026,연세대학교(미래),디지털헬스케어학부,학생부종합,농어촌학생전형(외)
2026,연세대학교(미래),디자인예술학부,학생부종합,농어촌학생전형(외)
2026,연세대학교(미래),임상병리학과,학생부종합,농어촌학생전형(외)
2026,연세대학교(미래),물리치료학과,학생부종합,농어촌학생전형(외)
2026,연세대학교(미래),작업치료학과,학생부종합,농어촌학생전형(외)
2026,연세대학교(미래),AI보건정보관리학,학생부종합,농어촌학생전형(외)
2026,연세대학교(미래),의예과,학생부종합,농어촌학생전형(외)
2026,연세대학교(미래),간호학과,학생부종합,농어촌학생전형(외)
2026,연세대학교(미래),자율융합계열,학생부종합,특성화고교졸업자전형(외)
2026,연세대학교(미래),디자인예술학부,학생부종합,특성화고교졸업자전형(외)
2026,연세대학교(미래),전 모집단위,학생부종합,특수교육대상자전형(외)
2026,영남대학교,국어국문학과,학생부교과,일반학생전형
2026,영남대학교,일어일문학과,학생부교과,일반학생전형
2026,영남대학교,영어영문학과,학생부교과,일반학생전형
2026,영남대학교,프랑스어문전공,학생부교과,일반학생전형
2026,영남대학교,독일언어문화전공,학생부교과,일반학생전형
2026,영남대학교,철학과,학생부교과,일반학생전형
2026,영남대학교,역사학과,학생부교과,일반학생전형
2026,영남대학교,문화인류학과,학생부교과,일반학생전형
2026,영남대학교,수학과,학생부교과,일반학생전형
2026,영남대학교,통계학과,학생부교과,일반학생전형
2026,영남대학교,물리학과,학생부교과,일반학생전형
2026,영남대학교,화학과,학생부교과,일반학생전형
2026,영남대학교,생명과학과,학생부교과,일반학생전형
2026,영남대학교,건설시스템공학과,학생부교과,일반학생전형
2026,영남대학교,환경공학과,학생부교과,일반학생전형
2026,영남대학교,도시공학과,학생부교과,일반학생전형
2026,영남대학교,건축학부,학생부교과,일반학생전형
2026,영남대학교,기계공학부,학생부교과,일반학생전형
2026,영남대학교,신소재공학부,학생부교과,일반학생전형
2026,영남대학교,전기공학과,학생부교과,일반학생전형
2026,영남대학교,화학공학부,학생부교과,일반학생전형
2026,영남대학교,파이버시스템공학과,학생부교과,일반학생전형
2026,영남대학교,전자공학과,학생부교과,일반학생전형
2026,영남대학교,컴퓨터공학전공,학생부교과,일반학생전형
2026,영남대학교,정보통신공학전공,학생부교과,일반학생전형
2026,영남대학교,소프트웨어융합전공,학생부교과,일반학생전형
2026,영남대학교,미래자동차공학과,학생부교과,일반학생전형
2026,영남대학교,로봇공학과,학생부교과,일반학생전형
2026,영남대학교,차세대반도체학과,학생부교과,일반학생전형
2026,영남대학교,정치외교학과,학생부교과,일반학생전형
2026,영남대학교,행정학과,학생부교과,일반학생전형
2026,영남대학교,심리학과,학생부교과,일반학생전형
2026,영남대학교,사회학과,학생부교과,일반학생전형
2026,영남대학교,미디어커뮤니케이션학과,학생부교과,일반학생전형
2026,영남대학교,경찰행정학과,학생부교과,일반학생전형
2026,영남대학교,경제금융학부,학생부교과,일반학생전형
2026,영남대학교,경영학과,학생부교과,일반학생전형
2026,영남대학교,무역학부,학생부교과,일반학생전형
2026,영남대학교,회계세무학과,학생부교과,일반학생전형
2026,영남대학교,의예과,학생부교과,일반학생전형
2026,영남대학교,약학부,학생부교과,일반학생전형
2026,영남대학교,식품경제외식학과,학생부교과,일반학생전형
2026,영남대학교,원예생명과학과,학생부교과,일반학생전형
2026,영남대학교,조경학과,학생부교과,일반학생전형
2026,영남대학교,산림자원학과,학생부교과,일반학생전형
2026,영남대학교,식품공학과,학생부교과,일반학생전형
2026,영남대학교,생명공학과,학생부교과,일반학생전형
2026,영남대학교,의생명공학과,학생부교과,일반학생전형
2026,영남대학교,주거환경학과,학생부교과,일반학생전형
2026,영남대학교,식품영양학과,학생부교과,일반학생전형
2026,영남대학교,의류패션학과,학생부교과,일반학생전형
2026,영남대학교,휴먼서비스학과,학생부교과,일반학생전형
2026,영남대학교,교육학과,학생부교과,일반학생전형
2026,영남대학교,국어교육과,학생부교과,일반학생전형
2026,영남대학교,영어교육과,학생부교과,일반학생전형
2026,영남대학교,한문교육과,학생부교과,일반학생전형
2026,영남대학교,유아교육과,학생부교과,일반학생전형
2026,영남대학교,수학교육과,학생부교과,일반학생전형
2026,영남대학교,특수체육교육과,학생부교과,일반학생전형
2026,영남대학교,중국언어문화학과,학생부교과,일반학생전형
2026,영남대학교,국제개발새마을학과,학생부교과,일반학생전형
2026,영남대학교,글로벌교육학부,학생부교과,일반학생전형
2026,영남대학교,글로벌비즈니스학과,학생부교과,일반학생전형
2026,영남대학교,영어통번역전공,학생부교과,일반학생전형
2026,영남대학교,응용중국어통번역전공,학생부교과,일반학생전형
2026,영남대학교,전공자유선택학부(인문),학생부교과,일반학생전형
2026,영남대학교,전공자유선택학부(자연),학생부교과,일반학생전형
2026,영남대학교,국어국문학과,학생부교과,지역인재전형
2026,영남대학교,일어일문학과,학생부교과,지역인재전형
2026,영남대학교,영어영문학과,학생부교과,지역인재전형
2026,영남대학교,프랑스어문전공,학생부교과,지역인재전형
2026,영남대학교,독일언어문화전공,학생부교과,지역인재전형
2026,영남대학교,철학과,학생부교과,지역인재전형
2026,영남대학교,역사학과,학생부교과,지역인재전형
2026,영남대학교,문화인류학과,학생부교과,지역인재전형
2026,영남대학교,수학과,학생부교과,지역인재전형
2026,영남대학교,통계학과,학생부교과,지역인재전형
2026,영남대학교,물리학과,학생부교과,지역인재전형
2026,영남대학교,화학과,학생부교과,지역인재전형
2026,영남대학교,생명과학과,학생부교과,지역인재전형
2026,영남대학교,건설시스템공학과,학생부교과,지역인재전형
2026,영남대학교,환경공학과,학생부교과,지역인재전형
2026,영남대학교,도시공학과,학생부교과,지역인재전형
2026,영남대학교,건축학부,학생부교과,지역인재전형
2026,영남대학교,기계공학부,학생부교과,지역인재전형
2026,영남대학교,신소재공학부,학생부교과,지역인재전형
2026,영남대학교,전기공학과,학생부교과,지역인재전형
2026,영남대학교,화학공학부,학생부교과,지역인재전형
2026,영남대학교,파이버시스템공학과,학생부교과,지역인재전형
2026,영남대학교,전자공학과,학생부교과,지역인재전형
2026,영남대학교,컴퓨터공학전공,학생부교과,지역인재전형
2026,영남대학교,정보통신공학전공,학생부교과,지역인재전형
2026,영남대학교,소프트웨어융합전공,학생부교과,지역인재전형
2026,영남대학교,미래자동차공학과,학생부교과,지역인재전형
2026,영남대학교,로봇공학과,학생부교과,지역인재전형
2026,영남대학교,차세대반도체학과,학생부교과,지역인재전형
2026,영남대학교,정치외교학과,학생부교과,지역인재전형
2026,영남대학교,행정학과,학생부교과,지역인재전형
2026,영남대학교,심리학과,학생부교과,지역인재전형
2026,영남대학교,사회학과,학생부교과,지역인재전형
2026,영남대학교,미디어커뮤니케이션학과,학생부교과,지역인재전형
2026,영남대학교,경찰행정학과,학생부교과,지역인재전형
2026,영남대학교,경제금융학부,학생부교과,지역인재전형
2026,영남대학교,경영학과,학생부교과,지역인재전형
2026,영남대학교,무역학부,학생부교과,지역인재전형
2026,영남대학교,회계세무학과,학생부교과,지역인재전형
2026,영남대학교,의예과,학생부교과,지역인재전형
2026,영남대학교,약학부,학생부교과,지역인재전형
2026,영남대학교,식품경제외식학과,학생부교과,지역인재전형
2026,영남대학교,원예생명과학과,학생부교과,지역인재전형
2026,영남대학교,조경학과,학생부교과,지역인재전형
2026,영남대학교,산림자원학과,학생부교과,지역인재전형
2026,영남대학교,식품공학과,학생부교과,지역인재전형
2026,영남대학교,생명공학과,학생부교과,지역인재전형
2026,영남대학교,의생명공학과,학생부교과,지역인재전형
2026,영남대학교,주거환경학과,학생부교과,지역인재전형
2026,영남대학교,식품영양학과,학생부교과,지역인재전형
2026,영남대학교,의류패션학과,학생부교과,지역인재전형
2026,영남대학교,휴먼서비스학과,학생부교과,지역인재전형
2026,영남대학교,교육학과,학생부교과,지역인재전형
2026,영남대학교,국어교육과,학생부교과,지역인재전형
2026,영남대학교,영어교육과,학생부교과,지역인재전형
2026,영남대학교,한문교육과,학생부교과,지역인재전형
2026,영남대학교,유아교육과,학생부교과,지역인재전형
2026,영남대학교,수학교육과,학생부교과,지역인재전형
2026,영남대학교,중국언어문화학과,학생부교과,지역인재전형
2026,영남대학교,국제개발새마을학과,학생부교과,지역인재전형
2026,영남대학교,글로벌교육학부,학생부교과,지역인재전형
2026,영남대학교,글로벌비즈니스학과,학생부교과,지역인재전형
2026,영남대학교,영어통번역전공,학생부교과,지역인재전형
2026,영남대학교,응용중국어통번역전공,학생부교과,지역인재전형
2026,영남대학교,전공자유선택학부(인문),학생부교과,지역인재전형
2026,영남대학교,전공자유선택학부(자연),학생부교과,지역인재전형
2026,영남대학교,국어국문학과,학생부교과,기회균형전형(일반)
2026,영남대학교,일어일문학과,학생부교과,기회균형전형(일반)
2026,영남대학교,영어영문학과,학생부교과,기회균형전형(일반)
2026,영남대학교,프랑스어문전공,학생부교과,기회균형전형(일반)
2026,영남대학교,독일언어문화전공,학생부교과,기회균형전형(일반)
2026,영남대학교,철학과,학생부교과,기회균형전형(일반)
2026,영남대학교,역사학과,학생부교과,기회균형전형(일반)
2026,영남대학교,문화인류학과,학생부교과,기회균형전형(일반)
2026,영남대학교,수학과,학생부교과,기회균형전형(일반)
2026,영남대학교,통계학과,학생부교과,기회균형전형(일반)
2026,영남대학교,물리학과,학생부교과,기회균형전형(일반)
2026,영남대학교,화학과,학생부교과,기회균형전형(일반)
2026,영남대학교,생명과학과,학생부교과,기회균형전형(일반)
2026,영남대학교,건설시스템공학과,학생부교과,기회균형전형(일반)
2026,영남대학교,환경공학과,학생부교과,기회균형전형(일반)
2026,영남대학교,도시공학과,학생부교과,기회균형전형(일반)
2026,영남대학교,건축학부,학생부교과,기회균형전형(일반)
2026,영남대학교,기계공학부,학생부교과,기회균형전형(일반)
2026,영남대학교,신소재공학부,학생부교과,기회균형전형(일반)
2026,영남대학교,전기공학과,학생부교과,기회균형전형(일반)
2026,영남대학교,화학공학부,학생부교과,기회균형전형(일반)
2026,영남대학교,파이버시스템공학과,학생부교과,기회균형전형(일반)
2026,영남대학교,전자공학과,학생부교과,기회균형전형(일반)
2026,영남대학교,컴퓨터공학전공,학생부교과,기회균형전형(일반)
2026,영남대학교,정보통신공학전공,학생부교과,기회균형전형(일반)
2026,영남대학교,소프트웨어융합전공,학생부교과,기회균형전형(일반)
2026,영남대학교,미래자동차공학과,학생부교과,기회균형전형(일반)
2026,영남대학교,로봇공학과,학생부교과,기회균형전형(일반)
2026,영남대학교,차세대반도체학과,학생부교과,기회균형전형(일반)
2026,영남대학교,정치외교학과,학생부교과,기회균형전형(일반)
2026,영남대학교,행정학과,학생부교과,기회균형전형(일반)
2026,영남대학교,심리학과,학생부교과,기회균형전형(일반)
2026,영남대학교,사회학과,학생부교과,기회균형전형(일반)
2026,영남대학교,미디어커뮤니케이션학과,학생부교과,기회균형전형(일반)
2026,영남대학교,경찰행정학과,학생부교과,기회균형전형(일반)
2026,영남대학교,경제금융학부,학생부교과,기회균형전형(일반)
2026,영남대학교,경영학과,학생부교과,기회균형전형(일반)
2026,영남대학교,무역학부,학생부교과,기회균형전형(일반)
2026,영남대학교,회계세무학과,학생부교과,기회균형전형(일반)
2026,영남대학교,식품경제외식학과,학생부교과,기회균형전형(일반)
2026,영남대학교,원예생명과학과,학생부교과,기회균형전형(일반)
2026,영남대학교,조경학과,학생부교과,기회균형전형(일반)
2026,영남대학교,산림자원학과,학생부교과,기회균형전형(일반)
2026,영남대학교,식품공학과,학생부교과,기회균형전형(일반)
2026,영남대학교,생명공학과,학생부교과,기회균형전형(일반)
2026,영남대학교,의생명공학과,학생부교과,기회균형전형(일반)
2026,영남대학교,주거환경학과,학생부교과,기회균형전형(일반)
2026,영남대학교,식품영양학과,학생부교과,기회균형전형(일반)
2026,영남대학교,의류패션학과,학생부교과,기회균형전형(일반)
2026,영남대학교,휴먼서비스학과,학생부교과,기회균형전형(일반)
2026,영남대학교,교육학과,학생부교과,기회균형전형(일반)
2026,영남대학교,국어교육과,학생부교과,기회균형전형(일반)
2026,영남대학교,영어교육과,학생부교과,기회균형전형(일반)
2026,영남대학교,한문교육과,학생부교과,기회균형전형(일반)
2026,영남대학교,유아교육과,학생부교과,기회균형전형(일반)
2026,영남대학교,수학교육과,학생부교과,기회균형전형(일반)
2026,영남대학교,중국언어문화학과,학생부교과,기회균형전형(일반)
2026,영남대학교,국제개발새마을학과,학생부교과,기회균형전형(일반)
2026,영남대학교,글로벌교육학부,학생부교과,기회균형전형(일반)
2026,영남대학교,글로벌비즈니스학과,학생부교과,기회균형전형(일반)
2026,영남대학교,영어통번역전공,학생부교과,기회균형전형(일반)
2026,영남대학교,응용중국어통번역전공,학생부교과,기회균형전형(일반)
2026,영남대학교,전공자유선택학부(인문),학생부교과,기회균형전형(일반)
2026,영남대학교,전공자유선택학부(자연),학생부교과,기회균형전형(일반)
2026,영남대학교,의예과,학생부교과,지역기회균형전형(의약)
2026,영남대학교,약학부,학생부교과,지역기회균형전형(의약)
2026,영남대학교,의예과,학생부교과,의학창의인재전형
2026,영남대학교,군사학과,학생부교과,군사학특별전형
2026,영남대학교,국어국문학과,학생부종합,잠재능력우수자전형
2026,영남대학교,일어일문학과,학생부종합,잠재능력우수자전형
2026,영남대학교,영어영문학과,학생부종합,잠재능력우수자전형
2026,영남대학교,프랑스어문전공,학생부종합,잠재능력우수자전형
2026,영남대학교,독일언어문화전공,학생부종합,잠재능력우수자전형
2026,영남대학교,철학과,학생부종합,잠재능력우수자전형
2026,영남대학교,역사학과,학생부종합,잠재능력우수자전형
2026,영남대학교,문화인류학과,학생부종합,잠재능력우수자전형
2026,영남대학교,수학과,학생부종합,잠재능력우수자전형
2026,영남대학교,통계학과,학생부종합,잠재능력우수자전형
2026,영남대학교,물리학과,학생부종합,잠재능력우수자전형
2026,영남대학교,화학과,학생부종합,잠재능력우수자전형
2026,영남대학교,생명과학과,학생부종합,잠재능력우수자전형
2026,영남대학교,건설시스템공학과,학생부종합,잠재능력우수자전형
2026,영남대학교,환경공학과,학생부종합,잠재능력우수자전형
2026,영남대학교,도시공학과,학생부종합,잠재능력우수자전형
2026,영남대학교,건축학부,학생부종합,잠재능력우수자전형
2026,영남대학교,기계공학부,학생부종합,잠재능력우수자전형
2026,영남대학교,신소재공학부,학생부종합,잠재능력우수자전형
2026,영남대학교,전기공학과,학생부종합,잠재능력우수자전형
2026,영남대학교,화학공학부,학생부종합,잠재능력우수자전형
2026,영남대학교,파이버시스템공학과,학생부종합,잠재능력우수자전형
2026,영남대학교,전자공학과,학생부종합,잠재능력우수자전형
2026,영남대학교,컴퓨터공학전공,학생부종합,잠재능력우수자전형
2026,영남대학교,정보통신공학전공,학생부종합,잠재능력우수자전형
2026,영남대학교,소프트웨어융합전공,학생부종합,잠재능력우수자전형
2026,영남대학교,미래자동차공학과,학생부종합,잠재능력우수자전형
2026,영남대학교,로봇공학과,학생부종합,잠재능력우수자전형
2026,영남대학교,차세대반도체학과,학생부종합,잠재능력우수자전형
2026,영남대학교,정치외교학과,학생부종합,잠재능력우수자전형
2026,영남대학교,행정학과,학생부종합,잠재능력우수자전형
2026,영남대학교,심리학과,학생부종합,잠재능력우수자전형
2026,영남대학교,사회학과,학생부종합,잠재능력우수자전형
2026,영남대학교,미디어커뮤니케이션학과,학생부종합,잠재능력우수자전형
2026,영남대학교,경찰행정학과,학생부종합,잠재능력우수자전형
2026,영남대학교,경제금융학부,학생부종합,잠재능력우수자전형
2026,영남대학교,경영학과,학생부종합,잠재능력우수자전형
2026,영남대학교,무역학부,학생부종합,잠재능력우수자전형
2026,영남대학교,회계세무학과,학생부종합,잠재능력우수자전형
2026,영남대학교,식품경제외식학과,학생부종합,잠재능력우수자전형
2026,영남대학교,원예생명과학과,학생부종합,잠재능력우수자전형
2026,영남대학교,조경학과,학생부종합,잠재능력우수자전형
2026,영남대학교,산림자원학과,학생부종합,잠재능력우수자전형
2026,영남대학교,식품공학과,학생부종합,잠재능력우수자전형
2026,영남대학교,생명공학과,학생부종합,잠재능력우수자전형
2026,영남대학교,의생명공학과,학생부종합,잠재능력우수자전형
2026,영남대학교,주거환경학과,학생부종합,잠재능력우수자전형
2026,영남대학교,식품영양학과,학생부종합,잠재능력우수자전형
2026,영남대학교,의류패션학과,학생부종합,잠재능력우수자전형
2026,영남대학교,휴먼서비스학과,학생부종합,잠재능력우수자전형
2026,영남대학교,교육학과,학생부종합,잠재능력우수자전형
2026,영남대학교,국어교육과,학생부종합,잠재능력우수자전형
2026,영남대학교,영어교육과,학생부종합,잠재능력우수자전형
2026,영남대학교,한문교육과,학생부종합,잠재능력우수자전형
2026,영남대학교,유아교육과,학생부종합,잠재능력우수자전형
2026,영남대학교,수학교육과,학생부종합,잠재능력우수자전형
2026,영남대학교,중국언어문화학과,학생부종합,잠재능력우수자전형
2026,영남대학교,국제개발새마을학과,학생부종합,잠재능력우수자전형
2026,영남대학교,글로벌교육학부,학생부종합,잠재능력우수자전형
2026,영남대학교,글로벌비즈니스학과,학생부종합,잠재능력우수자전형
2026,영남대학교,영어통번역전공,학생부종합,잠재능력우수자전형
2026,영남대학교,응용중국어통번역전공,학생부종합,잠재능력우수자전형
2026,영남대학교,전공자유선택학부(인문),학생부종합,잠재능력우수자전형
2026,영남대학교,전공자유선택학부(자연),학생부종합,잠재능력우수자전형
2026,영남대학교,약학부,학생부종합,지역인재전형(의약)
2026,영남대학교,의예과,학생부종합,지역인재전형(의약)
2026,영남대학교,체육학부(체육학전공),실기/실적,실기전형
2026,영남대학교,체육학부(무용학전공),실기/실적,실기전형
2026,영남대학교,회화과,실기/실적,실기전형
2026,영남대학교,트랜스아트과,실기/실적,실기전형
2026,영남대학교,시각디자인학과,실기/실적,실기전형
2026,영남대학교,산업디자인학과,실기/실적,실기전형
2026,영남대학교,생활제품디자인학과,실기/실적,실기전형
2026,영남대학교,음악학부,실기/실적,실기전형
2026,영남대학교,체육학부(체육학전공),실기/실적,특기자전형
2026,영남대학교,특수체육교육과,실기/실적,특기자전형
